,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,mode,speechiness,tempo
273,0.78,0.348,0.6547713757930103,0.168,0.00199,0.504,1.0,0.0398,0.5597300547003335
274,0.714,0.632,0.4497432301444504,0.578,0.0,0.42,0.0,0.0905,0.5898660434554354
275,0.0631,0.681,0.4704590632573453,0.698,0.464,0.0535,0.0,0.0595,0.6607182170739555
276,0.000101,0.564,0.4777639554394557,0.778,0.00682,0.0661,1.0,0.0369,0.5081034395163339
277,0.136,0.746,0.4702462306874797,0.651,0.0,0.0952,0.0,0.199,0.7453682534843943
278,0.0187,0.767,0.46950784734850215,0.605,0.00251,0.359,1.0,0.041,0.47465664109468403
279,0.0302,0.703,0.4877935061730616,0.723,2.06e-06,0.126,0.0,0.0412,0.44441480804077965
280,0.108,0.523,0.4915242607892114,0.699,0.000607,0.205,0.0,0.0293,0.31746092228488204
281,0.118,0.585,0.49386632618292237,0.794,0.812,0.0962,1.0,0.0682,0.5716142525698996
282,0.0524,0.965,0.46738039063133496,0.303,0.00405,0.12,1.0,0.0561,0.4532168199292113
283,0.309,0.468,0.4751364166783876,0.67,0.4,0.108,1.0,0.0875,0.6244728953919625
284,0.841,0.364,0.5288988729428685,0.0459,0.44,0.0918,1.0,0.0316,0.7688445189588308
285,0.53,0.65,0.45230147840570867,0.286,0.933,0.111,1.0,0.0549,0.6605996714592965
286,0.159,0.437,0.5215143429989535,0.681,0.0,0.136,0.0,0.0354,0.618194211586987
287,0.342,0.52,0.45954423074755835,0.731,0.00101,0.311,0.0,0.0557,0.73637995563007
288,0.845,0.529,0.4936660969496165,0.174,0.0,0.0567,1.0,0.0373,0.5762671679452658
289,0.0811,0.571,0.5111331571655202,0.873,0.0,0.361,0.0,0.1,0.5914198377618588
290,0.365,0.331,0.5033272242202425,0.45,0.00464,0.22,1.0,0.034,0.5242637470575284
291,0.0189,0.276,0.39989889411752744,0.523,0.984,0.0567,1.0,0.0391,0.34589493471523647
292,0.815,0.76,0.5813055372214238,0.546,0.0,0.29,1.0,0.0395,0.4952200714660705
293,0.409,0.646,0.5349362658363197,0.796,0.0,0.107,1.0,0.366,0.35179681281647446
294,0.0631,0.49,0.4797490583497688,0.644,2.87e-06,0.384,0.0,0.349,0.8213094209893478
295,0.866,0.548,0.4769588964701017,0.444,0.0,0.134,1.0,0.0384,0.7193898287862622
296,0.961,0.639,0.4425265801544995,0.146,0.914,0.107,0.0,0.0432,0.5126166404172805
297,0.00436,0.402,0.6133931129634838,0.426,0.0597,0.0857,0.0,0.0255,0.3473979237582347
298,0.777,0.813,0.46248642174675014,0.415,0.0,0.131,1.0,0.0349,0.3891725516096801
299,0.73,0.731,0.4613157064365432,0.484,3.01e-06,0.326,1.0,0.0354,0.38968907178783724
300,0.894,0.68,0.4158943452379671,0.114,0.858,0.113,0.0,0.0472,0.46575301867940183
301,0.858,0.619,0.4704316754773432,0.0936,0.938,0.0825,0.0,0.0513,0.3262163626818405
302,0.949,0.574,0.45136632295119683,0.144,0.92,0.113,1.0,0.0341,0.3893588375755728
303,0.808,0.574,0.4318309289632931,0.184,0.938,0.137,1.0,0.0388,0.57627563548917
304,0.0472,0.471,0.4809673317081806,0.561,1.91e-06,0.122,0.0,0.03,0.42256431099595254
305,0.000225,0.0681,0.37711640706587257,0.00552,0.573,0.116,1.0,0.0611,0.3150773086758455
306,0.00182,0.54,0.5295847789784602,0.608,0.76,0.106,1.0,0.0508,0.5292638317329675
307,0.109,0.775,0.49571217740504947,0.613,2.33e-05,0.134,0.0,0.0542,0.42365662415959626
308,0.981,0.175,0.4307448500786819,0.00327,0.884,0.0987,1.0,0.048,0.2816686142017646
309,4.33e-05,0.412,0.5063716298787879,0.928,0.773,0.276,1.0,0.0493,0.7366255144032922
310,0.947,0.666,0.4289891319915158,0.144,0.497,0.0645,1.0,0.0369,0.3388584057308337
311,0.0784,0.498,0.456454584056984,0.689,0.0,0.188,0.0,0.0772,0.6088333418008772
312,0.239,0.6,0.4496561550329288,0.529,2.35e-05,0.099,1.0,0.0277,0.5714152652881506
313,0.99,0.637,0.3125124023486221,0.205,0.967,0.147,1.0,0.0411,0.4673491507053464
314,0.708,0.698,0.5343101866332245,0.508,0.00278,0.319,1.0,0.0454,0.5080484004809565
315,0.668,0.322,0.5658199051214163,0.515,5.01e-06,0.0907,0.0,0.0341,0.6346932208843503
316,0.221,0.698,0.44070541333670366,0.871,0.0,0.298,1.0,0.0469,0.41492235262239835
317,0.279,0.86,0.4610761053043422,0.907,0.693,0.0648,1.0,0.0407,0.5844510491286896
318,0.819,0.445,0.48395870435842925,0.28,1.29e-05,0.111,1.0,0.0275,0.4434579755796033
319,0.0813,0.552,0.4488026456484806,0.582,0.205,0.177,1.0,0.0404,0.446590966824163
320,0.0813,0.552,0.4488026456484806,0.582,0.205,0.177,1.0,0.0404,0.446590966824163
321,0.015,0.707,0.38818935487527595,0.591,0.0,0.27,1.0,0.0705,0.6349895849209978
322,0.181,0.675,0.4143197308369375,0.568,0.952,0.122,0.0,0.0393,0.6181391725516097
323,0.00292,0.679,0.5660910027952424,0.859,0.798,0.361,0.0,0.0556,0.5250978001320936
324,0.227,0.282,0.563648694714943,0.428,0.000158,0.0897,0.0,0.0311,0.3539772053718099
325,0.726,0.626,0.4724289289966703,0.35,0.0,0.0975,1.0,0.0299,0.30704160951074533
326,0.0293,0.67,0.4392443219023794,0.665,2.19e-05,0.101,1.0,0.104,0.6858287185219055
327,0.0169,0.658,0.5346327693334119,0.864,0.734,0.341,0.0,0.0367,0.5080738031126691
328,0.0031,0.497,0.48385025503504053,0.825,0.00496,0.0905,0.0,0.0821,0.3755863774153669
329,0.0348,0.781,0.4725010652813235,0.913,8.58e-05,0.294,1.0,0.0802,0.5081669460956155
330,2.5e-05,0.714,0.3904296052304388,0.891,0.104,0.4,0.0,0.199,0.7789928703280327
331,0.0333,0.698,0.3986183821607514,0.977,0.00201,0.0627,1.0,0.0822,0.6348710393063388
332,0.000922,0.615,0.45219738261924936,0.866,0.142,0.111,1.0,0.0505,0.6353325204491185
333,0.0164,0.886,0.47104497296614656,0.84,0.00622,0.329,1.0,0.0502,0.5209021321275551
334,0.157,0.844,0.47340457283935033,0.706,0.173,0.0752,1.0,0.152,0.6351801046588426
335,0.149,0.725,0.5336600037069781,0.77,2.17e-05,0.0641,1.0,0.0539,0.39377889549357314
336,2.16e-05,0.45,0.5147509357327285,0.996,0.0521,0.0772,1.0,0.129,0.3239724635472235
337,0.0104,0.678,0.43821995052636686,0.929,2.84e-05,0.308,1.0,0.0837,0.7197242967704788
338,0.901,0.352,0.4953880898167855,0.528,0.943,0.128,1.0,0.0391,0.4318997781503497
339,0.334,0.766,0.5039195434802246,0.664,0.0,0.115,0.0,0.177,0.46548629104641903
340,0.356,0.176,0.4025395306401922,0.194,0.762,0.0555,0.0,0.0375,0.26132110619993565
341,0.794,0.451,0.605502285908841,0.308,0.945,0.0891,1.0,0.0362,0.507675828549171
342,0.417,0.467,0.47329246814389103,0.214,0.835,0.0947,1.0,0.0335,0.5080484004809565
343,0.0143,0.585,0.5116914915033588,0.972,0.0,0.0707,0.0,0.0534,0.4657403173635455
344,0.308,0.635,0.5527309491385122,0.51,0.0127,0.162,1.0,0.0344,0.507993361445579
345,0.477,0.678,0.5058021241645361,0.449,0.0,0.536,0.0,0.0869,0.4235169096851767
346,0.857,0.658,0.5152297579294629,0.539,1.45e-06,0.0999,1.0,0.0433,0.3390743281003912
347,0.768,0.443,0.5913042752184654,0.447,0.0,0.2,0.0,0.0356,0.539361377838744
348,0.838,0.537,0.49935696613782454,0.35,0.0,0.108,1.0,0.0248,0.2837389286863452
349,0.313,0.489,0.5551137580040573,0.724,0.185,0.287,1.0,0.0352,0.4965875798066013
350,0.408,0.293,0.446002025904255,0.369,0.62,0.118,1.0,0.0425,0.49811173770936
351,0.00315,0.464,0.49656472179257083,0.749,0.00528,0.294,0.0,0.0291,0.6480507713932496
352,0.0189,0.623,0.5022728840584749,0.876,0.0134,0.0728,1.0,0.066,0.5268124777726972
353,0.0921,0.73,0.3926630563401561,0.907,0.114,0.23,1.0,0.0606,0.5121509255025487
354,0.00147,0.642,0.4955032380615987,0.813,0.761,0.363,0.0,0.0305,0.5079044522345848
355,0.742,0.681,0.41953829766584727,0.255,0.165,0.105,1.0,0.0479,0.5078494131992074
356,0.011,0.31,0.5286753476359247,0.7,0.00965,0.0828,1.0,0.047,0.797583362969737
357,0.279,0.77,0.4664587324993159,0.608,5.38e-05,0.138,0.0,0.0347,0.4998348828938678
358,0.313,0.771,0.4904027282014527,0.729,0.00452,0.236,1.0,0.0372,0.5251867093430879
359,0.0318,0.636,0.472811788461577,0.648,0.0,0.231,1.0,0.0587,0.45307710545479174
360,0.000739,0.546,0.49870790882099314,0.651,0.0,0.235,1.0,0.3,0.32971769208623347
361,0.593,0.569,0.4951669656144888,0.538,0.0,0.23,1.0,0.0323,0.4405239716167928
362,0.0111,0.508,0.4645390925103057,0.661,0.0,0.315,0.0,0.128,0.337020948703619
363,0.863,0.656,0.5160741706954024,0.563,0.0,0.286,0.0,0.44,0.5782274043590915
364,0.402,0.758,0.4626942899116069,0.666,3.48e-06,0.0832,1.0,0.0655,0.42366085793154834
365,0.351,0.822,0.47381824512839765,0.574,0.0,0.245,0.0,0.0461,0.49529627936120846
366,0.0149,0.666,0.48189255720932866,0.978,0.0444,0.222,0.0,0.0925,0.5926899693474911
367,0.089,0.654,0.46980140182861096,0.717,0.00148,0.0596,1.0,0.0416,0.6772468627749835
368,0.949,0.589,0.4507392104894845,0.256,8.61e-06,0.248,1.0,0.0369,0.3384053921319582
369,0.522,0.834,0.45848678126172593,0.662,9.07e-05,0.14,1.0,0.0407,0.49111331267252617
370,0.522,0.834,0.45848678126172593,0.662,9.07e-05,0.14,1.0,0.0407,0.49111331267252617
371,0.808,0.709,0.4814604705054206,0.679,4.61e-05,0.428,1.0,0.0588,0.4346093921996986
372,0.0451,0.807,0.5120414293876969,0.893,2.79e-05,0.366,0.0,0.0347,0.5335018374570272
373,0.0894,0.801,0.4729844569040851,0.68,0.288,0.337,1.0,0.0418,0.5291495198902606
374,0.0431,0.901,0.4741871579696617,0.797,2.78e-06,0.0646,0.0,0.0517,0.5292934681366323
375,0.635,0.624,0.4817929463316677,0.346,0.0,0.115,1.0,0.0631,0.6072880150383579
376,0.128,0.701,0.5248651304228495,0.961,1.2e-06,0.226,1.0,0.0866,0.6350276888685669
377,0.00314,0.696,0.5519154017072387,0.921,5.24e-05,0.0842,1.0,0.0363,0.5038230960727531
378,0.0558,0.643,0.45895564553164636,0.655,0.0,0.0731,1.0,0.0242,0.5508560686887162
379,0.431,0.796,0.4784529717490631,0.496,5.51e-06,0.0781,0.0,0.0388,0.41485884604311674
380,0.897,0.377,0.561342047962353,0.147,1.71e-05,0.122,1.0,0.0401,0.5874316245829734
381,0.24,0.806,0.5269193302396125,0.932,0.0,0.216,0.0,0.0684,0.4488687361343968
382,0.409,0.363,0.4735416843087872,0.273,1.79e-05,0.282,1.0,0.0314,0.46071483005639385
383,0.8,0.482,0.5195913444225502,0.212,1.51e-06,0.159,1.0,0.0353,0.3080026757438737
384,0.000754,0.587,0.47225115741226453,0.722,0.668,0.543,0.0,0.0709,0.5163677623668479
385,0.0532,0.629,0.4987386189933396,0.885,0.00252,0.105,1.0,0.0384,0.42287337634845634
386,0.0793,0.719,0.5206506875597108,0.844,0.0,0.0551,1.0,0.103,0.38506579281613573
387,0.209,0.732,0.548741898800968,0.944,0.0,0.401,1.0,0.09,0.5081373096919507
388,0.00638,0.725,0.5244721561672097,0.562,0.839,0.541,1.0,0.157,0.6774543176006367
389,0.939,0.508,0.48479529001181265,0.125,0.858,0.0969,1.0,0.0506,0.4660536164880015
390,0.0866,0.61,0.4855335831332741,0.909,1e-05,0.149,1.0,0.073,0.6520389845721349
391,0.0161,0.771,0.47049557315282087,0.706,0.000143,0.0911,1.0,0.256,0.46609172043557046
392,0.00489,0.794,0.5103735764861543,0.886,0.353,0.0911,1.0,0.112,0.5206989110738539
393,0.256,0.661,0.5709461527991366,0.52,0.0246,0.105,0.0,0.028,0.5380658436213992
394,0.0145,0.716,0.5006921522136425,0.972,3.22e-05,0.317,1.0,0.196,0.46582499280258766
395,0.713,0.657,0.5736759052621023,0.489,0.0,0.124,0.0,0.0306,0.4911175464444783
396,0.14,0.723,0.4719665005755598,0.911,0.0,0.235,1.0,0.0443,0.3427196057511558
397,0.0267,0.693,0.48705054077854015,0.846,0.337,0.404,0.0,0.0594,0.6138164913885078
398,0.015,0.548,0.5327400151250905,0.691,0.106,0.144,0.0,0.0369,0.5806406543717929
399,0.0661,0.624,0.5053095461784682,0.941,0.0,0.113,1.0,0.0527,0.4446307304103371
400,0.897,0.682,0.535489478462635,0.23,0.000373,0.121,1.0,0.0324,0.40230147843316566
401,0.076,0.545,0.5158918151894434,0.705,0.0024,0.445,0.0,0.0525,0.38078121560060285
402,0.697,0.553,0.48570329355752295,0.586,0.0,0.0813,1.0,0.0362,0.5363511659807956
403,0.299,0.725,0.4358315445860652,0.854,4.85e-06,0.191,1.0,0.0691,0.4062304188047215
404,0.000736,0.675,0.5032704873034994,0.831,0.04,0.0545,0.0,0.0413,0.5420159528527155
405,0.61,0.497,0.4894766869292231,0.414,0.00146,0.108,0.0,0.0392,0.7022769225558434
406,0.434,0.63,0.45463933324085803,0.636,0.00011,0.206,1.0,0.0237,0.44028688038747477
407,0.042,0.607,0.44045878206639366,0.744,0.000316,0.0738,0.0,0.042,0.38101830682992094
408,0.835,0.572,0.5294379051725038,0.155,0.000137,0.0906,1.0,0.0344,0.4653889142915206
409,0.983,0.669,0.4523514616170712,0.0809,0.41,0.114,1.0,0.0365,0.48415299158326136
410,0.174,0.4,0.4936130306691646,0.838,0.0,0.341,1.0,0.0526,0.7618460939219969
411,0.668,0.681,0.46966386387654424,0.417,0.861,0.287,1.0,0.0502,0.6519458415891886
412,0.347,0.582,0.49506414284237543,0.615,0.000182,0.103,0.0,0.247,0.7278150349709563
413,0.0118,0.814,0.4650843423283757,0.951,0.0,0.628,1.0,0.0715,0.44032498433504375
414,0.843,0.416,0.5097877526855661,0.41,0.0,0.107,1.0,0.0292,0.46678182526376394
415,0.251,0.727,0.5989145771785007,0.696,0.0,0.0726,0.0,0.0706,0.5591838981185117
416,0.017,0.627,0.5080298929103368,0.767,1.51e-06,0.657,0.0,0.0973,0.5417407576758285
417,0.0668,0.578,0.5188063900048068,0.826,0.00074,0.367,0.0,0.0796,0.49555453945028705
418,0.0187,0.675,0.49473955188582064,0.666,0.692,0.112,1.0,0.027,0.5104150790021846
419,0.15,0.762,0.5081937099706835,0.661,0.0,0.256,0.0,0.0687,0.5504284577215532
420,0.797,0.102,0.4339759447732794,0.0333,0.927,0.111,1.0,0.0476,0.379367135768599
421,0.93,0.672,0.41448186442683954,0.162,0.914,0.0924,0.0,0.0492,0.4655879015732696
422,0.175,0.735,0.5201727127788924,0.88,0.887,0.241,1.0,0.0667,0.5080060627614355
423,0.0377,0.713,0.5096520978671268,0.676,0.0,0.154,1.0,0.027,0.41934664431235075
424,0.0079,0.628,0.5029820187501008,0.833,1.48e-05,0.074,0.0,0.0282,0.5419355111856254
425,0.0766,0.581,0.438865920173525,0.339,0.0,0.111,0.0,0.0377,0.3175413639519721
426,0.0197,0.717,0.5153996834098429,0.92,0.0,0.397,0.0,0.0425,0.5501490287727142
427,0.979,0.0836,0.4410642808694798,0.00358,0.865,0.122,1.0,0.0394,0.355124557570831
428,0.933,0.303,0.5155784343861245,0.159,0.251,0.107,0.0,0.0305,0.44456299005910344
429,0.64,0.369,0.49191774581135816,0.424,0.0,0.184,1.0,0.0318,0.7603727412826635
430,0.792,0.44,0.4927616162406818,0.441,0.0,0.105,1.0,0.0748,0.5193398702772274
431,0.983,0.547,0.52490437588038,0.0562,3.91e-06,0.102,1.0,0.0444,0.3314662399024539
432,0.603,0.257,0.5539529785526565,0.583,0.000289,0.146,1.0,0.0429,0.6779412013751291
433,0.604,0.459,0.5005813660275891,0.575,0.0,0.0885,1.0,0.0573,0.4736786397737472
434,0.127,0.714,0.4978665102728157,0.8,0.0,0.359,0.0,0.0504,0.5673339091263189
435,0.497,0.595,0.5376765164868296,0.489,0.0,0.119,1.0,0.0271,0.5093862724178224
436,0.297,0.773,0.48636712761798306,0.579,0.00954,0.0607,1.0,0.0862,0.7199105827363714
437,0.0282,0.373,0.47001847593611634,0.87,0.318,0.593,1.0,0.0723,0.35852004267642124
438,0.0766,0.796,0.4619247179233881,0.518,0.0,0.444,0.0,0.0516,0.6349049094819555
439,0.722,0.724,0.49164697598228546,0.665,0.0,0.194,0.0,0.0687,0.47838236041253873
440,0.00991,0.353,0.5638203866962712,0.865,0.147,0.314,1.0,0.233,0.6945164185676302
441,0.105,0.697,0.5138702478034793,0.618,0.00131,0.141,0.0,0.0275,0.609654693559586
442,0.0584,0.598,0.4481069812497185,0.466,0.0401,0.431,0.0,0.214,0.3794348761198326
443,0.00322,0.811,0.4896934768838648,0.914,0.00051,0.321,0.0,0.206,0.550182898948331
444,0.119,0.552,0.5131647912610995,0.815,0.0,0.235,1.0,0.0428,0.3975300174431404
445,0.0591,0.673,0.4839200407692634,0.902,0.000262,0.0558,1.0,0.0346,0.42342800047418244
446,0.395,0.576,0.5329256733184558,0.714,0.0,0.115,1.0,0.0595,0.6138164913885078
447,0.0227,0.652,0.488778896975381,0.877,0.0,0.0789,1.0,0.0465,0.5016638723771782
448,0.0051,0.657,0.5095120183200637,0.842,2.77e-06,0.223,1.0,0.068,0.31751172754830737
449,0.0765,0.596,0.5110285236037422,0.552,0.334,0.104,0.0,0.097,0.41469372893698453
450,0.402,0.703,0.4785181513353185,0.461,9.75e-05,0.114,0.0,0.0341,0.4231274026655828
451,0.427,0.677,0.4872326866336807,0.55,0.0,0.0915,1.0,0.042,0.4231782079290081
452,0.0018,0.717,0.4529256796601062,0.671,2.54e-06,0.0921,0.0,0.0337,0.46594353841724667
453,0.0498,0.536,0.5502787025404761,0.782,0.00914,0.0773,0.0,0.0539,0.6356204169418618
454,0.914,0.557,0.46817750462940055,0.4,0.000897,0.107,1.0,0.0274,0.4242451184609392
455,0.0195,0.699,0.5003664086410535,0.701,7.83e-06,0.113,1.0,0.0292,0.3812638656031431
456,0.53,0.756,0.4680663835012786,0.789,0.000711,0.157,1.0,0.0324,0.5418677708343917
457,0.0514,0.773,0.4672063459207072,0.617,8e-06,0.11,0.0,0.0672,0.6563447306474284
458,0.937,0.523,0.4318471190231603,0.0774,0.886,0.107,0.0,0.0631,0.5724356043286084
459,0.594,0.704,0.5078165394925209,0.563,0.0,0.133,0.0,0.0297,0.3981312130603397
460,0.799,0.364,0.40528379703981354,0.316,0.917,0.171,1.0,0.146,0.4234576368778472
461,0.933,0.561,0.46215539432371666,0.315,0.734,0.125,0.0,0.0622,0.7111339734796526
462,0.0948,0.66,0.5193465781601967,0.926,0.0,0.248,0.0,0.0296,0.46570221341597656
463,0.425,0.472,0.5608038335194636,0.398,1.71e-05,0.117,1.0,0.0432,0.5257116970651493
464,0.47,0.697,0.5285148594413398,0.661,2.23e-05,0.298,1.0,0.0343,0.36639909227929346
465,0.111,0.335,0.48891103003413994,0.818,0.0,0.267,0.0,0.126,0.5911361750410675
466,0.0219,0.677,0.5851427193856957,0.848,0.000327,0.255,1.0,0.0313,0.5883080153770597
467,0.818,0.691,0.38894453834776366,0.306,0.00798,0.0992,1.0,0.0631,0.634917610797812
468,0.0668,0.693,0.4714247353065355,0.604,0.0,0.114,1.0,0.0427,0.31759216921539735
469,0.0839,0.919,0.4552366417585767,0.687,1.1e-05,0.052,0.0,0.0774,0.4275982658470084
470,0.43,0.59,0.5671719244291857,0.779,0.00119,0.102,0.0,0.057,0.7206260901962777
471,0.397,0.706,0.46475570945002187,0.876,0.0,0.0944,1.0,0.167,0.44040542600213384
472,0.0236,0.92,0.5515013719307658,0.654,0.0153,0.036,0.0,0.0401,0.49554607190638283
473,0.0478,0.786,0.47175381385894233,0.323,0.0,0.0878,1.0,0.367,0.748501244728954
474,0.459,0.607,0.4519020836552603,0.453,2.4e-05,0.0928,1.0,0.0373,0.32542888109874846
475,0.899,0.611,0.4536062162292982,0.426,0.888,0.0912,1.0,0.0444,0.5928169825060542
476,0.913,0.481,0.4573077068513085,0.295,0.000367,0.173,0.0,0.0491,0.4151171061321953
477,0.0397,0.751,0.5170947708145488,0.585,0.0,0.076,1.0,0.175,0.3813019695507121
478,0.0834,0.755,0.4815688126254234,0.529,2.77e-05,0.27,0.0,0.0986,0.47433064065437175
479,0.0138,0.795,0.42380876700296266,0.789,0.0,0.113,1.0,0.259,0.6349006757100036
480,0.122,0.501,0.48626772439888977,0.543,0.0,0.22,0.0,0.253,0.3927670239970194
481,0.915,0.617,0.5155950524398705,0.234,2.32e-05,0.117,0.0,0.035,0.4690807634337584
482,0.455,0.584,0.4552045731400347,0.375,0.0,0.106,0.0,0.0572,0.7275567748818778
483,0.279,0.449,0.5219258152670316,0.491,0.0,0.0654,0.0,0.029,0.5924020728547478
484,0.587,0.157,0.5783529111371779,0.0927,0.779,0.111,1.0,0.0379,0.6169875865806363
485,0.0593,0.822,0.6200039824337207,0.687,0.0,0.0609,1.0,0.0421,0.45076969974089315
486,0.064,0.686,0.4961565551314431,0.586,0.0,0.0743,1.0,0.0366,0.5164185676302732
487,0.92,0.374,0.5671734389746486,0.178,0.0235,0.0754,1.0,0.0389,0.40576047011803756
488,0.12,0.468,0.5568869218710066,0.91,0.000304,0.271,0.0,0.051,0.6936696641772088
489,0.358,0.354,0.5886321500733831,0.712,4.19e-05,0.274,0.0,0.0589,0.3952014428694813
490,0.771,0.523,0.5763020617207419,0.674,0.0,0.139,0.0,0.0328,0.48289556131348543
491,0.000439,0.321,0.5470243725572108,0.906,0.0,0.0862,1.0,0.141,0.8034683059831665
492,0.519,0.706,0.4620852647326752,0.56,0.0,0.114,1.0,0.0719,0.580365459194906
493,0.988,0.175,0.4975474480757325,0.122,0.967,0.0819,0.0,0.04,0.578362885061559
494,0.06,0.688,0.5132807065137563,0.701,0.0301,0.271,1.0,0.0298,0.46579535639892294
495,0.000173,0.603,0.4975265675600009,0.708,3.36e-06,0.158,0.0,0.0379,0.444740808481092
496,0.0277,0.678,0.5272033192547134,0.771,0.00253,0.149,1.0,0.0266,0.448678216396552
497,0.0158,0.309,0.5583641991405051,0.649,0.00591,0.367,1.0,0.035,0.7066800453860352
498,0.0336,0.631,0.4984312570394489,0.736,0.0124,0.3,0.0,0.0682,0.40259360869786104
499,0.993,0.474,0.12759961164178923,0.301,1.14e-05,0.545,1.0,0.0973,0.5545606191468103
500,0.992,0.0,0.0,0.305,0.0,0.589,0.0,0.0,0.0
501,0.922,0.823,0.34752154189035855,0.272,0.154,0.194,0.0,0.622,0.5936383342647632
502,0.54,0.761,0.48764321132473665,0.415,0.0,0.105,1.0,0.114,0.39769090077732056
503,0.299,0.695,0.46080710153688,0.54,0.0,0.367,1.0,0.0493,0.5162322816643804
504,0.675,0.583,0.5019871614970701,0.552,0.241,0.146,1.0,0.0348,0.35531507730867584
505,0.518,0.394,0.5151804811513001,0.565,1.68e-06,0.0853,1.0,0.126,0.3843121814086606
506,0.018,0.617,0.45886648845771894,0.38,0.0,0.112,1.0,0.0361,0.49518620129045365
507,0.86,0.51,0.4671877205266506,0.229,3.03e-05,0.118,1.0,0.0352,0.39504902707920536
508,0.046,0.595,0.527941313264948,0.83,0.0,0.361,0.0,0.0379,0.5923978390827956
509,0.189,0.547,0.3740826633056149,0.453,0.0329,0.119,1.0,0.0358,0.30913309285508644
510,0.83,0.677,0.4969734227328062,0.454,8.55e-05,0.274,0.0,0.0673,0.33889227590645055
511,0.112,0.46,0.4432517696107703,0.999,0.0,0.245,1.0,0.325,0.6177538993039678
512,0.241,0.575,0.4343886085132185,0.454,0.0,0.102,1.0,0.0283,0.3471311961252519
513,0.342,0.638,0.48625032261212797,0.293,0.000624,0.448,1.0,0.0478,0.6565860556486985
514,0.104,0.481,0.47790356140250445,0.645,1.02e-06,0.232,1.0,0.0466,0.7825746413995156
515,0.836,0.773,0.4621294594917318,0.437,2.42e-05,0.544,1.0,0.0963,0.4397237887178445
516,0.2,0.637,0.4468765900992828,0.853,0.0,0.311,1.0,0.0853,0.6862647970329725
517,0.897,0.732,0.4374843019700094,0.221,2.62e-05,0.11,1.0,0.056,0.44524462734339276
518,0.0947,0.34,0.5030381082450774,0.928,0.0,0.0353,0.0,0.0745,0.4001591898253993
519,0.959,0.326,0.471256767614159,0.0643,0.887,0.108,1.0,0.0467,0.2751062676759979
520,0.1,0.518,0.45450451134570136,0.605,3.47e-06,0.219,0.0,0.181,0.3371818320377991
521,0.00692,0.55,0.48303415837645747,0.591,0.0,0.11,1.0,0.0377,0.33311317719182376
522,0.0131,0.795,0.4068532429756977,0.624,0.0,0.102,1.0,0.292,0.40228454334535724
523,0.109,0.497,0.37864844350821447,0.759,0.0,0.112,1.0,0.19,0.7175227353553828
524,0.647,0.828,0.46377533367427826,0.349,1.57e-05,0.105,0.0,0.17,0.5507036528984403
525,0.541,0.86,0.386256162951647,0.422,0.00449,0.139,1.0,0.0296,0.4231993767887686
526,0.538,0.532,0.5327337813220612,0.623,7.28e-05,0.0925,1.0,0.0331,0.38077274805669864
527,0.0314,0.636,0.4882926738163862,0.864,0.0,0.102,1.0,0.0491,0.6774416162847804
528,0.222,0.771,0.42911500045007966,0.653,0.0,0.0943,1.0,0.0346,0.5928169825060542
529,0.0948,0.592,0.451430953294613,0.777,0.0,0.18,1.0,0.258,0.655976392487595
530,0.305,0.692,0.47430578320030126,0.431,1.39e-05,0.132,1.0,0.0335,0.5881767684465444
531,0.334,0.8,0.44223494907483296,0.526,0.00174,0.0571,1.0,0.0716,0.5498568985080187
532,0.0233,0.651,0.40936338998792277,0.589,0.0,0.111,1.0,0.0556,0.34533607681755824
533,0.976,0.356,0.3749549800935079,0.143,1.89e-05,0.111,1.0,0.0388,0.31974292536706805
534,0.324,0.901,0.40826752428594326,0.379,0.0,0.158,0.0,0.229,0.5375789598469068
535,0.141,0.765,0.4452644788305635,0.663,0.000297,0.0924,1.0,0.0652,0.6354510660637775
536,0.0848,0.684,0.4585486542645605,0.874,0.0189,0.129,0.0,0.0299,0.592884722857288
537,0.805,0.597,0.5050512513996694,0.266,0.0,0.128,1.0,0.028,0.5503099121068942
538,0.315,0.591,0.4132502575509396,0.694,0.0,0.472,1.0,0.0597,0.3641086216532033
